"CT_ID_10","TotalPop","MedHouseIncome","FamPovPer","UnempRate","COI.ALLCOMPLEV","COI.ALLCOMPLEV.NUM"
"25003922200",3720,53304,0.0717703349282297,0.104477611940299,NA,NA
"25003922300",2070,52569,0.0323101777059774,0.0706382978723404,NA,NA
"25003923100",3192,58145,0.020293122886133,0.0896630496858938,NA,NA
"25003924100",2110,56554,0.0230607966457023,0.0475367329299914,NA,NA
"25003925100",6933,56431,0.0466798159105851,0.0792492179353493,NA,NA
"25003926100",3205,68603,0.0876168224299065,0.0521405049396268,NA,NA
"25003931100",1652,60404,0.0463709677419355,0.0686936936936937,NA,NA
"25003931300",1557,55417,0.0666666666666667,0.0952380952380952,NA,NA
"25003931400",1753,70852,0.0572519083969466,0.0706679574056147,NA,NA
"25003932200",2247,72981,0.0355618776671408,0.0663749088256747,NA,NA
"25003932300",1955,60511,0.040590405904059,0.0575022461814915,NA,NA
"25003933200",1235,72386,0.0423728813559322,0.0601626016260163,NA,NA
"25003933300",1435,72321,0.0273348519362187,0.0542244640605296,NA,NA
"25003933400",2445,69306,0.0380281690140845,0.0677348871085215,NA,NA
"25003934200",1194,69167,0.0490196078431373,0.0129682997118156,NA,NA
"25003934300",1776,67156,0.0328185328185328,0.0402750491159136,NA,NA
"25003935100",2486,79091,0.0219638242894057,0.0583456425406204,NA,NA
"25003935200",5085,53365,0.152307692307692,0.0686274509803922,NA,NA
"25003935300",3941,31563,0.161323681489142,0.169923995656895,NA,NA
"25005600100",4022,80000,0.0478468899521531,0.0496833901607404,"Very High",1
"25005600202",4922,76068,0.035048471290082,0.113932509188106,"Moderate",0.5
"25005600203",5644,127344,0.015547263681592,0.0285714285714286,"Very High",1
"25005600204",3894,112250,0.0478011472275335,0.0516742455560149,"Very High",1
"25005610100",5455,83006,0,0.086968156275087,"Very High",1
"25005610202",5511,127679,0.0087073007367716,0.0554870530209618,"Very High",1
"25005610203",6777,111647,0.0142932768660667,0.0699282786885246,"Very High",1
"25005610204",5872,103870,0.0372976776917664,0.0892857142857143,"Very High",1
"25005611101",4531,94939,0.0374064837905237,0.0693143499437992,"High",0.75
"25005611102",5340,106250,0.00965018094089264,0.0544032641958518,"Very High",1
"25005611201",2943,87404,0.0570388349514563,0.0319025522041763,"High",0.75
"25005611202",6595,92893,0.0305857957490928,0.0446142469805275,"Moderate",0.5
"25005612100",4695,97355,0.0549363057324841,0.0442477876106195,"Very High",1
"25005612200",9004,83259,0.0457951706910908,0.0848650762612436,"Very High",1
"25005613100",6806,65625,0.00857449088960343,0.0623409669211196,"High",0.75
"25005613300",7151,71847,0.0685829551185073,0.0420103092783505,"Very High",1
"25005613400",3447,75096,0.0665188470066519,0.0765788165091994,"Moderate",0.5
"25005613600",3930,40833,0.132584269662921,0.0887605042016807,"Moderate",0.5
"25005613700",4263,45348,0.127394636015326,0.112183908045977,"High",0.75
"25005613800",4564,34207,0.157209302325581,0.113994045087197,"Low",0.25
"25005613901",2743,39637,0.180897250361794,0.051698670605613,"Moderate",0.5
"25005613902",5235,63491,0.0808767951625095,0.0850993377483444,"Low",0.25
"25005614000",4606,39653,0.255460588793922,0.0922473012757605,"Moderate",0.5
"25005614101",6918,54258,0.0623260990539789,0.0817192889360573,"Moderate",0.5
"25005614102",6841,90236,0.0358500814774579,0.0486161251504212,"High",0.75
"25005615100",7320,92818,0.0232675771370764,0.0647880539499037,"Moderate",0.5
"25005616100",6589,95186,0.0194117647058824,0.0549872122762148,"Moderate",0.5
"25005617101",5078,99213,0.0256211180124224,0.0367751060820368,"High",0.75
"25005617102",4033,80953,0.0234657039711191,0.0546060858691121,"Low",0.25
"25005630101",2664,61250,0.0966183574879227,0.0492125984251969,"Very High",1
"25005630102",4371,54550,0.0603621730382294,0.120601173020528,"High",0.75
"25005630200",8034,112759,0.043778801843318,0.0492217080353387,"Very High",1
"25005630300",9003,93160,0.0298850574712644,0.0647294589178357,"Very High",1
"25005630400",4873,83125,0,0.0408858603066439,"Very High",1
"25005631100",8089,61273,0.0511307767944936,0.0696484201157098,"High",0.75
"25005631200",7443,90182,0.0566318926974665,0.0858358950106408,"Very High",1
"25005631300",5132,83209,0.00846153846153846,0.0510102683007618,"Very High",1
"25005631400",2882,35393,0.309882747068677,0.151114206128134,"Moderate",0.5
"25005631500",2826,64742,0.145631067961165,0.12739965095986,"Moderate",0.5
"25005631600",4052,58831,0.143992055610725,0.0919037199124726,"Low",0.25
"25005631700",6476,87022,0.0412007062978222,0.0493656922228351,"Very High",1
"25005631800",7221,67413,0.0990621336459555,0.0526183282980866,"High",0.75
"25005632100",6997,85074,0.0416095107453132,0.0787713648749071,"Very High",1
"25005632200",7656,77435,0.0640465793304221,0.0500558659217877,"Very High",1
"25005633100",5598,83897,0.0433044636908727,0.0494782901380007,"Very High",1
"25005633200",6316,92259,0.0155763239875389,0.0277982779827798,"Moderate",0.5
"25005640100",4865,41995,0.139097744360902,0.157498116051243,"Low",0.25
"25005640200",5927,27917,0.23955223880597,0.193450371370695,"Very Low",0
"25005640300",3975,29833,0.200909090909091,0.122908622908623,"Very Low",0
"25005640400",2667,37000,0.132267441860465,0.141970519782777,"Low",0.25
"25005640500",5256,41470,0.154870940882598,0.172801239829523,"Low",0.25
"25005640600",4452,36750,0.131858407079646,0.0788461538461538,"Very Low",0
"25005640700",2924,44940,0.144208037825059,0.132666666666667,"Very Low",0
"25005640800",3962,40636,0.0925266903914591,0.0622743682310469,"Very Low",0
"25005640901",5420,26617,0.248652809853734,0.142371440713982,"Very Low",0
"25005641000",2219,19255,0.308988764044944,0.135102533172497,"Very Low",0
"25005641101",1647,16660,0.210691823899371,0.157575757575758,"Very Low",0
"25005641200",3228,29938,0.314207650273224,0.0808926080892608,"Very Low",0
"25005641300",5322,24375,0.453061224489796,0.190726159230096,"Very Low",0
"25005641400",2429,26601,0.212914485165794,0.215557638238051,"Very Low",0
"25005641500",2165,38625,0.096958174904943,0.0523206751054852,"Very Low",0
"25005641600",1986,40645,0.171846435100548,0.0726933830382106,"Low",0.25
"25005641700",5232,50256,0.123636363636364,0.13786696395392,"High",0.75
"25005641800",2234,51373,0.163461538461538,0.0982874162323157,"High",0.75
"25005641900",2158,31431,0.187096774193548,0.176161262050833,"Low",0.25
"25005642000",3048,23359,0.296211251435132,0.182295573893473,"Very Low",0
"25005642100",4047,47105,0.206401766004415,0.0597609561752988,"Moderate",0.5
"25005642200",3953,41042,0.207674943566591,0.1078184110971,"Moderate",0.5
"25005642300",2130,91221,0.0307443365695793,0.062882096069869,"High",0.75
"25005642400",3144,51202,0.0813397129186603,0.0766378244746601,"Moderate",0.5
"25005642500",4512,67059,0.0498188405797101,0.0460500198491465,"High",0.75
"25005644101",6429,76414,0.0433001755412522,0.0787720822473212,"Very High",1
"25005644102",5216,78650,0.0412979351032448,0.0681209337925756,"Very High",1
"25005644200",6634,58502,0.0496042216358839,0.136569189026229,"Very Low",0
"25005645101",4674,70728,0.0469684030742955,0.0962546816479401,"Very Low",0
"25005645102",5841,72632,0.0358880778588808,0.0312984195847536,"Moderate",0.5
"25005645103",5734,86042,0.0157430730478589,0.0296789824348879,"Moderate",0.5
"25005646101",7529,67841,0.0198067632850242,0.0571356018283393,"High",0.75
"25005646103",5488,86591,0.0386740331491713,0.0641585488747061,"High",0.75
"25005646104",2736,100100,0.0588957055214724,0.066045066045066,"Low",0.25
"25005650101",5708,69626,0.0339702760084926,0.0682446972025822,"Very Low",0
"25005650102",4986,50370,0.157733537519142,0.0688487584650113,"Very Low",0
